date,provider,service,region,environment,team,usage,unit_cost,cost,month,is_weekend,is_anomaly
2025-07-24,Azure,Storage,ca-central-1,test,Mobile,0.065,23.0,1.5,2025-07,False,False
2025-07-24,GCP,Storage,ca-central-1,test,Data,0.599,23.0,13.78,2025-07,False,False
2025-07-25,AWS,Storage,us-west-2,prod,Ops,3.056,23.0,70.28,2025-07,False,False
2025-07-25,AWS,Compute,us-west-2,prod,Data,20.037,0.12,2.4,2025-07,False,False
2025-07-25,GCP,Database,us-west-2,prod,Ops,5.864,0.35,2.05,2025-07,False,False
2025-07-25,AWS,Database,ca-central-1,prod,Ops,7.314,0.35,2.56,2025-07,False,False
2025-07-25,GCP,Compute,ca-central-1,prod,Web,18.983,0.12,2.28,2025-07,False,False
2025-07-25,AWS,Storage,us-east-1,prod,Data,0.969,23.0,22.29,2025-07,False,False
2025-07-25,AWS,Network,ca-central-1,dev,Ops,105.657,0.0009,0.1,2025-07,False,False
2025-07-25,Azure,Compute,us-west-2,dev,Data,11.321,0.12,1.36,2025-07,False,False
2025-07-25,Azure,Compute,us-west-2,dev,Ops,8.19,0.12,0.98,2025-07,False,False
2025-07-25,AWS,Database,ca-central-1,dev,Data,4.229,0.35,1.48,2025-07,False,False
2025-07-25,AWS,Compute,us-east-1,dev,Ops,8.521,0.12,1.02,2025-07,False,False
2025-07-25,Azure,Compute,ca-central-1,dev,Web,8.887,0.12,1.07,2025-07,False,False
2025-07-25,AWS,Storage,us-west-2,dev,Ops,1.911,23.0,43.96,2025-07,False,False
2025-07-25,Azure,Storage,us-west-2,dev,Data,1.498,23.0,34.46,2025-07,False,False
2025-07-25,GCP,Compute,us-west-2,dev,Web,10.664,0.12,1.28,2025-07,False,False
2025-07-25,GCP,Database,us-west-2,test,Ops,1.985,0.35,0.69,2025-07,False,False
2025-07-25,AWS,Compute,us-east-1,test,Ops,3.63,0.12,0.44,2025-07,False,False
2025-07-25,Azure,Database,ca-central-1,test,Data,1.485,0.35,0.52,2025-07,False,False
2025-07-25,GCP,Storage,us-west-2,test,Web,1.034,23.0,23.79,2025-07,False,False
2025-07-25,AWS,Database,us-west-2,test,Data,2.527,0.35,0.88,2025-07,False,False
2025-07-25,AWS,Compute,ca-central-1,test,Data,5.498,0.12,0.66,2025-07,False,False
2025-07-25,AWS,Storage,us-east-1,test,Web,0.892,23.0,20.51,2025-07,False,False
2025-07-26,Azure,Database,ca-central-1,prod,Ops,5.86,0.35,2.05,2025-07,True,False
2025-07-26,Azure,Compute,us-east-1,prod,Data,17.956,0.12,2.15,2025-07,True,False
2025-07-26,AWS,Database,ca-central-1,prod,Data,4.009,0.35,1.4,2025-07,True,False
2025-07-26,GCP,Compute,us-west-2,prod,Web,12.179,0.12,1.46,2025-07,True,False
2025-07-26,AWS,Storage,ca-central-1,prod,Ops,3.33,23.0,76.6,2025-07,True,False
2025-07-26,GCP,Compute,ca-central-1,prod,Data,13.416,0.12,1.61,2025-07,True,False
2025-07-26,GCP,Storage,us-west-2,prod,Data,4.424,23.0,101.76,2025-07,True,False
2025-07-26,Azure,Compute,us-west-2,prod,Mobile,28.483,0.12,3.42,2025-07,True,False
2025-07-26,AWS,Compute,ca-central-1,prod,Web,16.305,0.12,1.96,2025-07,True,False
2025-07-26,AWS,Compute,us-west-2,dev,Ops,8.672,0.12,1.04,2025-07,True,False
2025-07-26,GCP,Compute,us-west-2,dev,Web,8.501,0.12,1.02,2025-07,True,False
2025-07-26,GCP,Storage,ca-central-1,dev,Data,1.473,23.0,33.87,2025-07,True,False
2025-07-26,AWS,Storage,us-west-2,dev,Data,0.949,23.0,21.83,2025-07,True,False
2025-07-26,Azure,Database,ca-central-1,dev,Data,4.627,0.35,1.62,2025-07,True,False
2025-07-26,AWS,Compute,us-east-1,dev,Mobile,7.557,0.12,0.91,2025-07,True,False
2025-07-26,AWS,Storage,us-west-2,test,Mobile,0.718,23.0,16.51,2025-07,True,False
2025-07-26,AWS,Compute,ca-central-1,test,Data,3.959,0.12,0.48,2025-07,True,False
2025-07-26,GCP,Database,us-west-2,test,Web,0.932,0.35,0.33,2025-07,True,False
2025-07-26,GCP,Compute,us-east-1,test,Web,2.764,0.12,0.33,2025-07,True,False
2025-07-26,AWS,Database,ca-central-1,test,Data,1.475,0.35,0.52,2025-07,True,False
2025-07-27,Azure,Database,ca-central-1,prod,Web,6.758,0.35,2.37,2025-07,True,False
2025-07-27,GCP,Network,ca-central-1,prod,Web,83.551,0.0009,0.08,2025-07,True,False
2025-07-27,GCP,AI,us-east-1,prod,Mobile,1.178,0.9,1.06,2025-07,True,False
2025-07-27,AWS,Compute,us-east-1,prod,Mobile,5.897,0.12,0.71,2025-07,True,False
2025-07-27,Azure,Compute,ca-central-1,prod,Web,21.0,0.12,2.52,2025-07,True,False
2025-07-27,GCP,Compute,us-west-2,prod,Ops,10.478,0.12,1.26,2025-07,True,False
2025-07-27,AWS,Network,us-east-1,dev,Mobile,72.446,0.0009,0.07,2025-07,True,False
2025-07-27,Azure,Compute,us-west-2,dev,Data,7.228,0.12,0.87,2025-07,True,False
2025-07-27,AWS,Compute,us-east-1,dev,Mobile,8.871,0.12,1.06,2025-07,True,False
2025-07-27,AWS,Database,ca-central-1,dev,Mobile,1.753,0.35,0.61,2025-07,True,False
2025-07-27,Azure,Storage,ca-central-1,dev,Data,0.7,23.0,16.11,2025-07,True,False
2025-07-27,AWS,Storage,us-east-1,test,Mobile,0.966,23.0,22.22,2025-07,True,False
2025-07-27,AWS,Storage,us-east-1,test,Web,1.022,23.0,23.51,2025-07,True,False
2025-07-27,Azure,Storage,us-west-2,test,Web,0.623,23.0,14.32,2025-07,True,False
2025-07-27,GCP,AI,us-west-2,test,Data,0.746,0.9,0.67,2025-07,True,False
2025-07-27,GCP,Compute,us-east-1,test,Data,4.861,0.12,0.58,2025-07,True,False
2025-07-27,AWS,Compute,us-west-2,test,Data,4.472,0.12,0.54,2025-07,True,False
2025-07-27,GCP,Storage,us-west-2,test,Web,1.144,23.0,26.31,2025-07,True,False
2025-07-28,AWS,AI,us-east-1,prod,Ops,4.235,0.9,3.81,2025-07,False,False
2025-07-28,GCP,Compute,ca-central-1,prod,Data,16.006,0.12,1.92,2025-07,False,False
2025-07-28,GCP,Network,us-west-2,prod,Mobile,165.805,0.0009,0.15,2025-07,False,False
2025-07-28,GCP,AI,us-west-2,prod,Web,0.0,0.9,0.0,2025-07,False,False
2025-07-28,Azure,Compute,ca-central-1,prod,Ops,19.572,0.12,2.35,2025-07,False,False
2025-07-28,GCP,Compute,us-west-2,prod,Data,13.502,0.12,1.62,2025-07,False,False
2025-07-28,AWS,Compute,us-east-1,prod,Data,15.674,0.12,1.88,2025-07,False,False
2025-07-28,GCP,Storage,us-west-2,dev,Ops,0.822,23.0,18.9,2025-07,False,False
2025-07-28,Azure,AI,us-west-2,dev,Mobile,1.851,0.9,1.67,2025-07,False,False
2025-07-28,Azure,Compute,ca-central-1,dev,Mobile,8.819,0.12,1.06,2025-07,False,False
2025-07-28,Azure,Compute,us-west-2,dev,Web,10.492,0.12,1.26,2025-07,False,False
2025-07-28,Azure,AI,ca-central-1,dev,Ops,2.258,0.9,2.03,2025-07,False,False
2025-07-28,Azure,Compute,ca-central-1,dev,Data,13.807,0.12,1.66,2025-07,False,False
2025-07-28,AWS,Network,ca-central-1,dev,Data,62.012,0.0009,0.06,2025-07,False,False
2025-07-28,Azure,Network,us-west-2,test,Mobile,59.604,0.0009,0.05,2025-07,False,False
2025-07-28,AWS,Database,ca-central-1,test,Data,3.739,0.35,1.31,2025-07,False,False
2025-07-28,GCP,Compute,us-west-2,test,Mobile,7.687,0.12,0.92,2025-07,False,False
2025-07-28,Azure,Compute,ca-central-1,test,Web,3.988,0.12,0.48,2025-07,False,False
2025-07-28,Azure,Compute,ca-central-1,test,Ops,5.126,0.12,0.62,2025-07,False,False
2025-07-28,AWS,Database,us-west-2,test,Web,3.871,0.35,1.35,2025-07,False,False
2025-07-28,AWS,Compute,ca-central-1,test,Mobile,4.083,0.12,0.49,2025-07,False,False
2025-07-28,GCP,AI,us-east-1,test,Mobile,0.999,0.9,0.9,2025-07,False,False
2025-07-29,GCP,Database,ca-central-1,prod,Mobile,8.589,0.35,3.01,2025-07,False,False
2025-07-29,GCP,Compute,us-east-1,prod,Web,11.989,0.12,1.44,2025-07,False,False
2025-07-29,Azure,Database,ca-central-1,prod,Web,5.529,0.35,1.94,2025-07,False,False
2025-07-29,GCP,Database,ca-central-1,prod,Web,11.795,0.35,4.13,2025-07,False,False
2025-07-29,Azure,Compute,ca-central-1,prod,Ops,14.134,0.12,1.7,2025-07,False,False
2025-07-29,AWS,Compute,us-east-1,prod,Mobile,13.962,0.12,1.68,2025-07,False,False
2025-07-29,Azure,Compute,us-west-2,dev,Ops,9.603,0.12,1.15,2025-07,False,False
2025-07-29,Azure,Compute,ca-central-1,dev,Ops,11.853,0.12,1.42,2025-07,False,False
2025-07-29,GCP,Storage,ca-central-1,dev,Ops,1.314,23.0,30.22,2025-07,False,False
2025-07-29,AWS,Database,ca-central-1,dev,Ops,5.187,0.35,1.82,2025-07,False,False
2025-07-29,Azure,Storage,ca-central-1,dev,Web,1.096,23.0,25.22,2025-07,False,False
2025-07-29,AWS,Storage,ca-central-1,dev,Web,0.696,23.0,16.01,2025-07,False,False
2025-07-29,AWS,Compute,us-east-1,dev,Ops,10.058,0.12,1.21,2025-07,False,False
2025-07-29,AWS,AI,us-west-2,dev,Data,1.027,0.9,0.92,2025-07,False,False
2025-07-29,GCP,Storage,us-east-1,dev,Web,1.472,23.0,33.85,2025-07,False,False
2025-07-29,AWS,Storage,us-east-1,test,Data,1.003,23.0,23.07,2025-07,False,False
2025-07-29,AWS,AI,us-west-2,test,Data,0.761,0.9,0.69,2025-07,False,False
2025-07-29,AWS,Storage,us-west-2,test,Mobile,0.462,23.0,10.62,2025-07,False,False
2025-07-29,Azure,Compute,us-east-1,test,Mobile,4.809,0.12,0.58,2025-07,False,False
2025-07-29,AWS,AI,us-east-1,test,Web,0.473,0.9,0.43,2025-07,False,False
2025-07-29,AWS,Network,us-west-2,test,Mobile,34.026,0.0009,0.03,2025-07,False,False
2025-07-29,AWS,Compute,us-west-2,test,Mobile,6.23,0.12,0.75,2025-07,False,False
2025-07-30,Azure,Compute,us-east-1,prod,Ops,14.652,0.12,1.76,2025-07,False,False
2025-07-30,GCP,Compute,ca-central-1,prod,Data,13.906,0.12,1.67,2025-07,False,False
2025-07-30,GCP,Storage,us-west-2,prod,Data,1.061,23.0,24.41,2025-07,False,False
2025-07-30,GCP,Database,us-east-1,prod,Web,8.071,0.35,2.83,2025-07,False,False
2025-07-30,GCP,Compute,us-east-1,prod,Mobile,19.983,0.12,2.4,2025-07,False,False
2025-07-30,GCP,Compute,us-east-1,prod,Web,13.489,0.12,1.62,2025-07,False,False
2025-07-30,GCP,Compute,us-west-2,prod,Ops,25.746,0.12,3.09,2025-07,False,False
2025-07-30,Azure,Compute,ca-central-1,prod,Data,11.858,0.12,1.42,2025-07,False,False
2025-07-30,Azure,Storage,ca-central-1,dev,Web,1.629,23.0,37.47,2025-07,False,False
2025-07-30,AWS,Database,us-west-2,dev,Web,3.517,0.35,1.23,2025-07,False,False
2025-07-30,AWS,Compute,us-west-2,dev,Web,6.009,0.12,0.72,2025-07,False,False
2025-07-30,AWS,Compute,us-east-1,dev,Web,9.631,0.12,1.16,2025-07,False,False
2025-07-30,GCP,Storage,us-west-2,dev,Ops,0.718,23.0,16.52,2025-07,False,False
2025-07-30,AWS,AI,us-west-2,dev,Web,1.824,0.9,1.64,2025-07,False,False
2025-07-30,Azure,Network,ca-central-1,dev,Mobile,63.181,0.0009,0.06,2025-07,False,False
2025-07-30,Azure,Compute,us-east-1,dev,Data,6.849,0.12,0.82,2025-07,False,False
2025-07-30,GCP,Compute,us-east-1,dev,Data,8.319,0.12,1.0,2025-07,False,False
2025-07-30,AWS,Compute,ca-central-1,test,Web,4.845,0.12,0.58,2025-07,False,False
2025-07-30,Azure,Compute,us-east-1,test,Ops,1.614,0.12,0.19,2025-07,False,False
2025-07-30,AWS,Storage,us-west-2,test,Ops,0.935,23.0,21.52,2025-07,False,False
2025-07-30,Azure,Compute,us-west-2,test,Data,3.099,0.12,0.37,2025-07,False,False
2025-07-30,GCP,AI,ca-central-1,test,Web,1.391,0.9,1.25,2025-07,False,False
2025-07-31,AWS,Compute,us-east-1,prod,Data,9.957,0.12,1.19,2025-07,False,False
2025-07-31,GCP,Compute,ca-central-1,prod,Data,16.295,0.12,1.96,2025-07,False,False
2025-07-31,GCP,Network,us-east-1,prod,Mobile,109.749,0.0009,0.1,2025-07,False,False
2025-07-31,GCP,Database,ca-central-1,prod,Mobile,9.495,0.35,3.32,2025-07,False,False
2025-07-31,AWS,Compute,ca-central-1,prod,Ops,27.648,0.12,3.32,2025-07,False,False
2025-07-31,Azure,AI,us-east-1,dev,Data,1.718,0.9,1.55,2025-07,False,False
2025-07-31,Azure,Database,ca-central-1,dev,Web,4.417,0.35,1.55,2025-07,False,False
2025-07-31,GCP,Compute,us-east-1,dev,Mobile,8.752,0.12,1.05,2025-07,False,False
2025-07-31,Azure,Database,us-west-2,dev,Data,4.713,0.35,1.65,2025-07,False,False
2025-07-31,GCP,Compute,us-west-2,dev,Mobile,8.019,0.12,0.96,2025-07,False,False
2025-07-31,AWS,AI,ca-central-1,dev,Ops,2.067,0.9,1.86,2025-07,False,False
2025-07-31,AWS,Storage,us-east-1,dev,Ops,1.028,23.0,23.65,2025-07,False,False
2025-07-31,Azure,Network,us-east-1,dev,Web,26.508,0.0009,0.02,2025-07,False,False
2025-07-31,GCP,Compute,us-west-2,dev,Mobile,13.121,0.12,1.57,2025-07,False,False
2025-07-31,GCP,Network,us-west-2,test,Data,23.32,0.0009,0.02,2025-07,False,False
2025-07-31,AWS,Database,ca-central-1,test,Mobile,2.159,0.35,0.76,2025-07,False,False
2025-07-31,Azure,Storage,us-east-1,test,Web,0.902,23.0,20.75,2025-07,False,False
2025-07-31,AWS,AI,ca-central-1,test,Ops,1.449,0.9,1.3,2025-07,False,False
2025-07-31,Azure,AI,ca-central-1,test,Ops,1.705,0.9,1.53,2025-07,False,False
2025-08-01,Azure,AI,us-west-2,prod,Web,2.013,0.9,1.81,2025-08,False,False
2025-08-01,GCP,Database,us-east-1,prod,Ops,0.603,0.35,0.21,2025-08,False,False
2025-08-01,AWS,Storage,us-east-1,prod,Web,4.41,23.0,101.44,2025-08,False,False
2025-08-01,AWS,Database,us-east-1,prod,Data,9.74,0.35,3.41,2025-08,False,False
2025-08-01,GCP,Storage,us-east-1,prod,Ops,1.208,23.0,27.79,2025-08,False,False
2025-08-01,Azure,Compute,us-west-2,prod,Ops,17.109,0.12,2.05,2025-08,False,False
2025-08-01,GCP,Storage,us-east-1,prod,Mobile,3.227,23.0,74.22,2025-08,False,False
2025-08-01,Azure,Database,us-east-1,dev,Web,5.211,0.35,1.82,2025-08,False,False
2025-08-01,Azure,Database,us-west-2,dev,Web,4.206,0.35,1.47,2025-08,False,False
2025-08-01,GCP,Compute,us-west-2,dev,Mobile,11.517,0.12,1.38,2025-08,False,False
2025-08-01,GCP,Database,us-west-2,dev,Web,2.59,0.35,0.91,2025-08,False,False
2025-08-01,Azure,Storage,ca-central-1,dev,Mobile,1.402,23.0,32.24,2025-08,False,False
2025-08-01,GCP,Database,ca-central-1,test,Data,0.655,0.35,0.23,2025-08,False,False
2025-08-01,AWS,Storage,us-west-2,test,Data,0.461,23.0,10.61,2025-08,False,False
2025-08-01,GCP,Network,us-west-2,test,Ops,37.867,0.0009,0.03,2025-08,False,False
2025-08-01,AWS,Storage,ca-central-1,test,Data,0.918,23.0,21.12,2025-08,False,False
2025-08-01,AWS,Network,ca-central-1,test,Web,49.962,0.0009,0.04,2025-08,False,False
2025-08-01,GCP,Compute,ca-central-1,test,Mobile,5.855,0.12,0.7,2025-08,False,False
2025-08-01,AWS,Network,ca-central-1,test,Data,46.372,0.0009,0.04,2025-08,False,False
2025-08-01,AWS,Compute,ca-central-1,test,Web,8.053,0.12,0.97,2025-08,False,False
2025-08-01,Azure,Storage,ca-central-1,test,Mobile,0.756,23.0,17.4,2025-08,False,False
2025-08-02,Azure,Compute,us-west-2,prod,Ops,14.166,0.12,1.7,2025-08,True,False
2025-08-02,AWS,Compute,ca-central-1,prod,Mobile,16.024,0.12,1.92,2025-08,True,False
2025-08-02,GCP,Compute,ca-central-1,prod,Data,15.853,0.12,1.9,2025-08,True,False
2025-08-02,Azure,AI,ca-central-1,prod,Mobile,3.717,0.9,3.35,2025-08,True,False
2025-08-02,GCP,Storage,ca-central-1,prod,Web,0.094,23.0,2.16,2025-08,True,False
2025-08-02,AWS,AI,us-west-2,prod,Data,4.754,0.9,4.28,2025-08,True,False
2025-08-02,Azure,Network,us-east-1,dev,Ops,10.819,0.0009,0.01,2025-08,True,False
2025-08-02,AWS,Database,ca-central-1,dev,Mobile,1.795,0.35,0.63,2025-08,True,False
2025-08-02,GCP,Network,ca-central-1,dev,Data,41.804,0.0009,0.04,2025-08,True,False
2025-08-02,Azure,Compute,us-west-2,dev,Ops,10.666,0.12,1.28,2025-08,True,False
2025-08-02,GCP,Network,ca-central-1,dev,Data,70.577,0.0009,0.06,2025-08,True,False
2025-08-02,AWS,Storage,us-east-1,dev,Web,1.446,23.0,33.27,2025-08,True,False
2025-08-02,AWS,Compute,us-west-2,dev,Web,3.568,0.12,0.43,2025-08,True,False
2025-08-02,Azure,Network,us-east-1,test,Web,15.603,0.0009,0.01,2025-08,True,False
2025-08-02,GCP,Storage,us-west-2,test,Mobile,1.205,23.0,27.72,2025-08,True,False
2025-08-02,AWS,Compute,ca-central-1,test,Data,3.845,0.12,0.46,2025-08,True,False
2025-08-02,GCP,Storage,ca-central-1,test,Ops,0.849,23.0,19.53,2025-08,True,False
2025-08-02,Azure,Compute,ca-central-1,test,Web,6.634,0.12,0.8,2025-08,True,False
2025-08-02,AWS,AI,us-east-1,test,Web,0.939,0.9,0.84,2025-08,True,False
2025-08-03,GCP,Compute,us-east-1,prod,Mobile,18.75,0.12,2.25,2025-08,True,False
2025-08-03,Azure,Database,us-west-2,prod,Mobile,5.241,0.35,1.83,2025-08,True,False
2025-08-03,AWS,Compute,us-west-2,prod,Mobile,8.855,0.12,1.06,2025-08,True,False
2025-08-03,Azure,Database,us-east-1,prod,Data,7.215,0.35,2.53,2025-08,True,False
2025-08-03,AWS,Compute,us-west-2,prod,Web,5.202,0.12,0.62,2025-08,True,False
2025-08-03,Azure,Compute,us-west-2,dev,Web,6.965,0.12,0.84,2025-08,True,False
2025-08-03,GCP,Compute,us-east-1,dev,Data,5.526,0.12,0.66,2025-08,True,False
2025-08-03,GCP,Database,us-east-1,dev,Ops,4.506,0.35,1.58,2025-08,True,False
2025-08-03,GCP,Compute,ca-central-1,dev,Data,8.771,0.12,1.05,2025-08,True,False
2025-08-03,Azure,Compute,us-east-1,dev,Ops,9.209,0.12,1.11,2025-08,True,False
2025-08-03,Azure,Compute,us-west-2,dev,Web,11.324,0.12,1.36,2025-08,True,False
2025-08-03,GCP,Compute,us-east-1,dev,Ops,10.315,0.12,1.24,2025-08,True,False
2025-08-03,GCP,Compute,us-east-1,test,Mobile,5.972,0.12,0.72,2025-08,True,False
2025-08-03,GCP,Compute,us-east-1,test,Data,4.594,0.12,0.55,2025-08,True,False
2025-08-03,GCP,AI,ca-central-1,test,Data,0.843,0.9,0.76,2025-08,True,False
2025-08-03,Azure,Compute,us-east-1,test,Data,3.321,0.12,0.4,2025-08,True,False
2025-08-03,Azure,Database,us-west-2,test,Mobile,2.158,0.35,0.76,2025-08,True,False
2025-08-03,GCP,Storage,ca-central-1,test,Ops,0.563,23.0,12.95,2025-08,True,False
2025-08-03,AWS,Compute,us-west-2,test,Data,5.801,0.12,0.7,2025-08,True,False
2025-08-04,GCP,Compute,us-west-2,prod,Web,20.521,0.12,2.46,2025-08,False,False
2025-08-04,AWS,Compute,ca-central-1,prod,Mobile,16.685,0.12,2.0,2025-08,False,False
2025-08-04,AWS,Network,us-west-2,prod,Ops,79.549,0.0009,0.07,2025-08,False,False
2025-08-04,GCP,Compute,us-east-1,prod,Ops,20.387,0.12,2.45,2025-08,False,False
2025-08-04,Azure,Compute,ca-central-1,prod,Web,17.084,0.12,2.05,2025-08,False,False
2025-08-04,Azure,AI,ca-central-1,prod,Data,5.607,0.9,5.05,2025-08,False,False
2025-08-04,Azure,AI,us-west-2,dev,Ops,0.0,0.9,0.0,2025-08,False,False
2025-08-04,Azure,Compute,ca-central-1,dev,Mobile,13.203,0.12,1.58,2025-08,False,False
2025-08-04,GCP,Compute,ca-central-1,dev,Web,4.145,0.12,0.5,2025-08,False,False
2025-08-04,GCP,Compute,us-east-1,dev,Data,6.421,0.12,0.77,2025-08,False,False
2025-08-04,Azure,Compute,ca-central-1,dev,Data,9.526,0.12,1.14,2025-08,False,False
2025-08-04,GCP,Storage,us-west-2,dev,Web,1.727,23.0,39.72,2025-08,False,False
2025-08-04,GCP,Compute,ca-central-1,dev,Mobile,8.041,0.12,0.96,2025-08,False,False
2025-08-04,AWS,Compute,us-east-1,dev,Data,13.249,0.12,1.59,2025-08,False,False
2025-08-04,AWS,Network,us-west-2,test,Mobile,61.861,0.0009,0.06,2025-08,False,False
2025-08-04,AWS,Network,us-east-1,test,Data,34.883,0.0009,0.03,2025-08,False,False
2025-08-04,Azure,AI,us-east-1,test,Web,0.35,0.9,0.32,2025-08,False,False
2025-08-04,Azure,Network,us-east-1,test,Mobile,25.912,0.0009,0.02,2025-08,False,False
2025-08-04,Azure,Compute,us-east-1,test,Ops,5.108,0.12,0.61,2025-08,False,False
2025-08-04,GCP,Compute,ca-central-1,test,Data,2.165,0.12,0.26,2025-08,False,False
2025-08-04,GCP,Compute,us-west-2,test,Web,6.791,0.12,0.81,2025-08,False,False
2025-08-05,AWS,Network,us-west-2,prod,Web,74.148,0.0009,0.07,2025-08,False,False
2025-08-05,Azure,Network,us-east-1,prod,Mobile,129.546,0.0009,0.12,2025-08,False,False
2025-08-05,AWS,Storage,us-east-1,prod,Web,4.301,23.0,98.92,2025-08,False,False
2025-08-05,Azure,Storage,us-east-1,prod,Data,2.306,23.0,53.03,2025-08,False,False
2025-08-05,AWS,Network,ca-central-1,prod,Mobile,44.77,0.0009,0.04,2025-08,False,False
2025-08-05,GCP,Network,us-west-2,dev,Data,59.987,0.0009,0.05,2025-08,False,False
2025-08-05,Azure,AI,us-east-1,dev,Ops,1.019,0.9,0.92,2025-08,False,False
2025-08-05,Azure,Network,ca-central-1,dev,Mobile,80.781,0.0009,0.07,2025-08,False,False
2025-08-05,Azure,Compute,ca-central-1,dev,Data,10.815,0.12,1.3,2025-08,False,False
2025-08-05,Azure,Network,ca-central-1,dev,Web,122.281,0.0009,0.11,2025-08,False,False
2025-08-05,GCP,Compute,ca-central-1,dev,Ops,8.341,0.12,1.0,2025-08,False,False
2025-08-05,Azure,Compute,us-east-1,test,Ops,3.554,0.12,0.43,2025-08,False,False
2025-08-05,GCP,Network,us-east-1,test,Mobile,25.292,0.0009,0.02,2025-08,False,False
2025-08-05,Azure,Database,us-west-2,test,Ops,4.362,0.35,1.53,2025-08,False,False
2025-08-05,GCP,Network,us-west-2,test,Mobile,53.407,0.0009,0.05,2025-08,False,False
2025-08-05,GCP,Network,us-west-2,test,Data,63.442,0.0009,0.06,2025-08,False,False
2025-08-06,Azure,Storage,us-west-2,prod,Data,0.272,23.0,6.26,2025-08,False,False
2025-08-06,AWS,Storage,ca-central-1,prod,Web,1.084,23.0,24.92,2025-08,False,False
2025-08-06,GCP,Compute,us-west-2,prod,Mobile,8.945,0.12,1.07,2025-08,False,False
2025-08-06,Azure,Database,ca-central-1,prod,Data,5.878,0.35,2.06,2025-08,False,False
2025-08-06,GCP,Storage,us-east-1,prod,Data,3.221,23.0,74.07,2025-08,False,False
2025-08-06,GCP,Compute,ca-central-1,dev,Web,10.741,0.12,1.29,2025-08,False,False
2025-08-06,AWS,Compute,us-west-2,dev,Mobile,6.407,0.12,0.77,2025-08,False,False
2025-08-06,AWS,Compute,us-west-2,dev,Data,9.227,0.12,1.11,2025-08,False,False
2025-08-06,AWS,Compute,us-west-2,dev,Ops,7.124,0.12,0.85,2025-08,False,False
2025-08-06,Azure,Compute,us-west-2,dev,Data,1.958,0.12,0.23,2025-08,False,False
2025-08-06,GCP,Compute,us-east-1,dev,Mobile,9.234,0.12,1.11,2025-08,False,False
2025-08-06,GCP,Database,ca-central-1,dev,Ops,4.792,0.35,1.68,2025-08,False,False
2025-08-06,GCP,Database,ca-central-1,test,Web,0.525,0.35,0.18,2025-08,False,False
2025-08-06,AWS,AI,us-west-2,test,Web,2.133,0.9,1.92,2025-08,False,False
2025-08-06,GCP,Compute,us-west-2,test,Data,5.737,0.12,0.69,2025-08,False,False
2025-08-06,GCP,Compute,ca-central-1,test,Web,4.779,0.12,0.57,2025-08,False,False
2025-08-06,GCP,Compute,us-west-2,test,Web,6.207,0.12,0.74,2025-08,False,False
2025-08-06,AWS,Storage,ca-central-1,test,Web,0.917,23.0,21.09,2025-08,False,False
2025-08-06,Azure,Compute,us-east-1,test,Data,2.102,0.12,0.25,2025-08,False,False
2025-08-07,GCP,Compute,us-west-2,prod,Mobile,24.533,0.12,2.94,2025-08,False,False
2025-08-07,GCP,Compute,us-east-1,prod,Web,21.521,0.12,2.58,2025-08,False,False
2025-08-07,AWS,Database,ca-central-1,prod,Data,6.126,0.35,2.14,2025-08,False,False
2025-08-07,GCP,Network,us-west-2,prod,Web,118.861,0.0009,0.11,2025-08,False,False
2025-08-07,AWS,Network,us-west-2,prod,Mobile,168.711,0.0009,0.15,2025-08,False,False
2025-08-07,GCP,Storage,ca-central-1,prod,Web,2.757,23.0,63.41,2025-08,False,False
2025-08-07,GCP,Compute,ca-central-1,prod,Data,17.102,0.12,2.05,2025-08,False,False
2025-08-07,Azure,Storage,us-west-2,dev,Web,0.985,23.0,22.67,2025-08,False,False
2025-08-07,Azure,Network,us-east-1,dev,Data,32.683,0.0009,0.03,2025-08,False,False
2025-08-07,AWS,AI,us-east-1,dev,Data,2.178,0.9,1.96,2025-08,False,False
2025-08-07,AWS,Network,us-west-2,dev,Ops,56.02,0.0009,0.05,2025-08,False,False
2025-08-07,GCP,Compute,ca-central-1,dev,Web,10.895,0.12,1.31,2025-08,False,False
2025-08-07,AWS,Compute,us-west-2,test,Web,3.25,0.12,0.39,2025-08,False,False
2025-08-07,GCP,Compute,us-east-1,test,Mobile,3.155,0.12,0.38,2025-08,False,False
2025-08-07,GCP,Storage,us-east-1,test,Web,0.422,23.0,9.7,2025-08,False,False
2025-08-07,AWS,Compute,ca-central-1,test,Web,3.897,0.12,0.47,2025-08,False,False
2025-08-07,AWS,Storage,ca-central-1,test,Mobile,0.35,23.0,8.05,2025-08,False,False
2025-08-07,Azure,Compute,us-east-1,test,Ops,4.513,0.12,0.54,2025-08,False,False
2025-08-07,Azure,AI,us-east-1,test,Web,0.524,0.9,0.47,2025-08,False,False
2025-08-07,AWS,Storage,ca-central-1,test,Web,0.402,23.0,9.25,2025-08,False,False
2025-08-07,AWS,Compute,us-west-2,test,Ops,6.807,0.12,0.82,2025-08,False,False
2025-08-08,Azure,Compute,us-east-1,prod,Ops,14.991,0.12,1.8,2025-08,False,False
2025-08-08,GCP,Compute,us-west-2,prod,Ops,14.619,0.12,1.75,2025-08,False,False
2025-08-08,AWS,Compute,us-west-2,prod,Data,25.846,0.12,3.1,2025-08,False,False
2025-08-08,Azure,Network,us-west-2,prod,Ops,144.785,0.0009,0.13,2025-08,False,False
2025-08-08,Azure,Storage,us-west-2,prod,Ops,3.249,23.0,74.74,2025-08,False,False
